"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IRFKNM7Z","journalArticle","2023","Barton, S; Padfield, D; Masterson, A; Buckling, A; Smirnoff, N; Yvon-Durocher, G","Comparative experimental evolution reveals species-specific idiosyncrasies in marine phytoplankton adaptation to warming","GLOBAL CHANGE BIOLOGY","","1354-1013","10.1111/gcb.16827","","A number of experimental studies have demonstrated that phytoplankton can display rapid thermal adaptation in response to warmed environments. While these studies provide insight into the evolutionary responses of single species, they tend to employ different experimental techniques. Consequently, our ability to compare the potential for thermal adaptation across different, ecologically relevant, species remains limited. Here, we address this limitation by conducting simultaneous long-term warming experiments with the same experimental design on clonal isolates of three phylogenetically diverse species of marine phytoplankton; the cyanobacterium Synechococcus sp., the prasinophyte Ostreococcus tauri and the diatom Phaeodoactylum tricornutum. Over the same experimental time period, we observed differing levels of thermal adaptation in response to stressful supra-optimal temperatures. Synechococcus sp. displayed the greatest improvement in fitness (i.e., growth rate) and thermal tolerance (i.e., temperature limits of growth). Ostreococcus tauri was able to improve fitness and thermal tolerance, but to a lesser extent. Finally, Phaeodoactylum tricornutum showed no signs of adaptation. These findings could help us understand how the structure of phytoplankton communities may change in response to warming, and possible biogeochemical implications, as some species show relatively more rapid adaptive shifts in their thermal tolerance.","2023-07-03","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","","","","","","","","","","","","","","","","WOS:001019607900001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCUGAES3","journalArticle","1994","KISS, KT; ACS, E; KOVACS, A","ECOLOGICAL OBSERVATIONS ON SKELETONEMA-POTAMOS (WEBER) HASLE IN THE RIVER DANUBE, NEAR BUDAPEST (1991-92, DAILY INVESTIGATIONS)","HYDROBIOLOGIA","","0018-8158","10.1007/BF00007417","","The small, chain-forming centric diatom Skeletonema potamos (Weber) Hasle is one of the most important species of phytoplankton in the River Danube in Hungary. In low water periods from May to October, its abundance is high, contributing 10-20% of total biomass (its fresh weight is 3-6 mg l(-1)). The first data about its occurrence in Hungary, in the southern Danube stretch, were published by Schmidt & Voros (1981). The presence of S. potamos was noted in Danube samples taken at the end of fifties near Budapest (Kiss, 1986). This species became abundant in the Hungarian stretch of River Danube at the end of sixties simultaneously with eutrophication. The main factors influencing the quantities of S. potamos populations are floods and temperature. The nutrient supply of the river is very high, therefore it cannot be a limiting factor. The effect of floods is a complex one. Increase in current velocity is not insignificant. Transparency influenced by the suspended matter content is important. In low water periods when suspended matter content is low (10-20 mg l(-1)), 70-90% of water column belongs to the euphotic zone. For this reason, low water periods favour increases in phytoplankton density. On the basis of this study, we conclude that S. potamos is a warm stenothermic species, with high light demand. Changes in length of pervalvar axis, diameter, S\V ratio and cell number in chains is influenced by temperature, duration of daylight and rate of cell division.","1994-09-09","2025-03-12 17:12:31","2025-03-12 17:12:31","","163-170","","1-3","289","","","","","","","","","","","","","","WOS:A1994PK72300015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUMC4F2N","journalArticle","2023","Sun, S; Hu, XG; Kang, WL; Yao, MQ","Combined effects of microplastics and warming enhance algal carbon and nitrogen storage","WATER RESEARCH","","0043-1354","10.1016/j.watres.2023.119815","","Algae dominate primary production in groundwater and oceans and play a critical role in global carbon dioxide fixation and climate change but are threatened by ongoing global warming events (such as heatwaves) and increasing microplastic (MP) pollution. However, whether and how ecologically important phytoplankton respond to the combined effects of warming and MPs remain poorly understood. We thus investigated the combined effects of these factors on carbon and nitrogen storage and the mechanisms underlying the alterations in the physiological performance of a model diatom, Phaeodactylum tricornutum, exposed to a warming stressor (25 degrees C compared with 21 degrees C) and polystyrene MP acclimation. Although warmer conditions decreased the cell viability, the diatoms subjected to the synergistic effects of MPs and warming showed significant increases in the growth rate (1.10-fold) and nitrogen uptake rate (1.26-fold). Metabolomics and transcriptomic analyses revealed that MPs and warming mainly promoted fatty acid metabolism, the urea cycle, glutamine and glutamate pro-duction, and the tricarboxylic acid (TCA) cycle due to an increased level of 2-oxoglutarate, which is the hub of carbon and nitrogen metabolism and accounts for the acquisition and utilization of carbon and nitrogen. Our findings emphasize the nonnegligible effects of MPs and HWs on the algal carbon and nitrogen cycles in waters.","2023-04-15","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","","233","","","","","","","","","","","","","","WOS:000951477100001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E259RABK","journalArticle","1979","MICKELSON, MJ; MASKE, H; DUGDALE, RC","NUTRIENT-DETERMINED DOMINANCE IN MULTISPECIES CHEMOSTAT CULTURES OF DIATOMS","LIMNOLOGY AND OCEANOGRAPHY","","0024-3590","10.4319/lo.1979.24.2.0298","","Thalassiosira gravida was rapidly displaced from ammonium-limited chemostats at moderate (D = 0.03 .cntdot. h-1) and low (D = 0.01 .cntdot. h-1) dilution rates by Skeletonema costatum or Chaetoceros septentrionalis. Reduced temperature or reduced light did not favor Thalassiosira. Chaetoceros displaced Skeletonema at D = 0.03 .cntdot. h-1 but the 2 spp. coexisted at D = 0.01 .cntdot. h-1. A brief temperature increase triggered changes in population densities in chemostats with coexisting species, leading to an increase in the less abundant species. Reduced turbulence did not change the pattern of coexistence. Nutrient-dependent growth-rate kinetics for the 3 spp. were deduced from rates of displacement in competition experiments and from published uptake kinetic and chemical composition data. The kinetics deduced by the 2 methods were qualitatively similar. Nutrient kinetics apparently do not explain the survival of natural populations of T. gravida in the field. A nutrient-based functional group of phytoplankton is defined to include S. costatum and C. septentrionalis and exclude T. gravida.","1979","2025-03-12 17:12:31","2025-03-12 17:12:31","","298-315","","2","24","","","","","","","","","","","","","","WOS:A1979GS84700008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPIYRN65","journalArticle","2021","Stelmakh, L; Kovrigina, N","Phytoplankton Growth Rate and Microzooplankton Grazing under Conditions of Climatic Changes and Anthropogenic Pollution in the Coastal Waters of the Black Sea (Sevastopol Region)","WATER","","2073-4441","10.3390/w13223230","","In the coastal waters of the Black Sea near Sevastopol, a gradual temperature elevation and an increase in anthropogenic pressure since the early 2000s have caused significant structural and functional changes in phytoplankton. Currently, there is a significant decrease in the contribution of small diatom species (Skeletonema sp. and Chaetoceros socialis H.S.Lauder as well as coccolithophorids Emiliania huxleyi (Lohmann) W.W.Hay and H.P.Mohler) to the total phytoplankton biomass in these waters. Previously these species caused regular weak blooms. In the warm periods (from May to October), during which the main phytoplankton biomass is formed, large diatom species Pseudosolenia calcar-avis (Schultze) B.G.Sundstrom, 1986, Proboscia alata (Brightwell) Sundstrom and dinoflagellates predominate. Therefore, the maximum values of the phytoplankton community's specific growth rate are about two times lower than in the preceding periods and do not exceed 1.10-1.40 day(-1). There was also a decrease observed in the microzooplankton grazing rate, which, during the year, was no higher than 0.70-1.20 day(-1). This is primarily conditioned by the increased role of large algae in phytoplankton, which means a decline in nutrition quality for microzooplankton. As a result of the joint influence of nutrition quality and water pollution, the relative share of net primary production consumed by microzooplankton in the warm periods of the year averaged only 32%, which is two times lower than the average values generally accepted for marine ecosystems. This means that the transfer of matter and energy from phytoplankton to higher trophic levels is significantly decreased.","2021-11","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","22","13","","","","","","","","","","","","","","WOS:000724793800001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GMFSFEGP","journalArticle","2019","Gao, G; Fu, QQ; Beardall, J; Wu, M; Xu, JT","Combination of ocean acidification and warming enhances the competitive advantage of Skeletonema costatum over a green tide alga, Ulva linza","HARMFUL ALGAE","","1568-9883","10.1016/j.hal.2019.101698","","Red tide and green tide are two common algal blooms that frequently occur in many areas in the global oceans. The algae causing red tide and green tide often interact with each other in costal ecosystems. However, little is known on how future CO2-induced ocean acidification combined with temperature variation would affect the interaction of red and green tides. In this study, we cultured the red tide alga Skeletonema costatuum and the green tide alga Ulva linza under ambient (400 ppm) and future CO2 (1000 ppm) levels and three temperatures (12, 18, 24 degrees C) in both monoculture and coculture systems. Coculture did not affect the growth rate of U. linza but significantly decreased it for S. costatum. Elevated CO2 relieved the inhibitory effect of U. linza on the growth of S. costatum, particularly for higher temperatures. At elevated CO2, higher temperature increased the growth rate of S. costatum but reduced it for U. linza. Coculture with U. linza reduced the net photosynthetic rate of S. costatum, which was relieved by elevated CO2. This pattern was also found in Chl a content, indicating that U. linza may inhibit growth of S. costatum via harming pigment synthesis and thus photosynthesis. In monoculture, higher temperature did not affect respiration rate of S. costatum but increased it in U. linza. Coculture did not affect respiration of U. linza but stimulated it for S. costatum, which was a signal of responding to biotic and/abiotic stress. The increased growth of S. costatum at higher temperature and decreased inhibition of U. linza on S. costatum at elevated CO2 suggest that red tides may have more advantages over green tides in future warmer and CO2-enriched oceans.","2019-05","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","","85","","","","","","","","","","","","","","WOS:000504780600001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RQYAFMPJ","journalArticle","2016","Maloney, AE; Shinneman, ALC; Hemeon, K; Sachs, JP","Exploring lipid 2H/1H fractionation mechanisms in response to salinity with continuous cultures of the diatom Thalassiosira pseudonana","ORGANIC GEOCHEMISTRY","","0146-6380","10.1016/j.orggeochem.2016.08.015","","The hydrogen isotopic (H-2/H-1) composition of lipids in microalgae is significantly depleted relative to extracellular water. While a variety of growth conditions influence the magnitude of H-2-depletion, the effect of salinity is of particular interest due to the paleohydrological applications of lipid H-2/H-1. In previous studies, lipid-water H-2/H-1 fractionation was shown to decrease as salinity increased, a response largely independent of lipid type, species, or setting. The mechanism responsible for this response remains uncertain, primarily because salinity is rarely isolated as the sole variable in laboratory cultivation experiments investigating hydrogen isotope systematics in microalgae. Here we report the lipid-water H-2/H-1 fractionation response to salinity in nutrient-replete continuous cultures of the centric diatom Thalassiosira pseudonana. In six cultures with the same growth rate at salinities between 14-40 ppt, lipid-water H-2/H-1 fractionation decreased linearly as salinity increased by 1.3%/ppt in fatty acids (C-14:0, C-16:0, C-16:1) and by 1.0%/ppt in the sterol 24-methyl-cholesta-5,24(28)-dien-3 beta-ol. A constant growth rate between cultures reveals that the fractionation response to salinity is independent of growth rate. Sensitivity tests using a simple hydrogen flux model indicated that at high salinity a greater proportion of metabolic NAD(P)H in lipids at the expense of photosynthetic NADPH can cause H-2-enrichment. Additionally, increased exudate release or decreased hydrogen transport can enrich both lipids and cell-water in H-2. The 1.0-1.3%/ppt increase in lipid-water H-2/H-1 fractionation observed in T. pseudonana is within the 0.8-2%/ppt range observed in field studies and culture studies, supporting the application of algal lipid 2H/1H as a paleosalinity proxy. (C) 2016 Elsevier Ltd. All rights reserved.","2016-11","2025-03-12 17:12:31","2025-03-12 17:12:31","","154-165","","","101","","","","","","","","","","","","","","WOS:000386932200013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJ4CN8UJ","journalArticle","2016","Kim, J; Fabris, M; Baart, G; Kim, MK; Goossens, A; Vyverman, W; Falkowski, PG; Lun, DS","Flux balance analysis of primary metabolism in the diatom Phaeodactylum tricornutum","PLANT JOURNAL","","0960-7412","10.1111/tpj.13081","","Diatoms (Bacillarophyceae) are photosynthetic unicellular microalgae that have risen to ecological prominence in oceans over the past 30 million years. They are of interest as potential feedstocks for sustainable biofuels. Maximizing production of these feedstocks will require genetic modifications and an understanding of algal metabolism. These processes may benefit from genome-scale models, which predict intracellular fluxes and theoretical yields, as well as the viability of knockout and knock-in transformants. Here we present a genome-scale metabolic model of a fully sequenced and transformable diatom: Phaeodactylum tricornutum. The metabolic network was constructed using the P. tricornutum genome, biochemical literature, and online bioinformatic databases. Intracellular fluxes in P. tricornutum were calculated for autotrophic, mixotrophic and heterotrophic growth conditions, as well as knockout conditions that explore the in silico role of glycolytic enzymes in the mitochondrion. The flux distribution for lower glycolysis in the mitochondrion depended on which transporters for TCA cycle metabolites were included in the model. The growth rate predictions were validated against experimental data obtained using chemostats. Two published studies on this organism were used to validate model predictions for cyclic electron flow under autotrophic conditions, and fluxes through the phosphoketolase, glycine and serine synthesis pathways under mixotrophic conditions. Several gaps in annotation were also identified. The model also explored unusual features of diatom metabolism, such as the presence of lower glycolysis pathways in the mitochondrion, as well as differences between P. tricornutum and other photosynthetic organisms.","2016-01","2025-03-12 17:12:31","2025-03-12 17:12:31","","161-176","","1","85","","","","","","","","","","","","","","WOS:000368821500013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRR3UVW7","journalArticle","2018","Li, FT; Beardall, J; Gao, KS","Diatom performance in a future ocean: interactions between nitrogen limitation, temperature, and CO2-induced seawater acidification","ICES JOURNAL OF MARINE SCIENCE","","1054-3139","10.1093/icesjms/fsx239","","Phytoplankton cells living in the surface waters of oceans are experiencing alterations in environmental conditions associated with global change Given their importance in global primary productivity, it is of considerable concern to know how these organisms will perform physiologically under the changing levels of pH, temperatures, and nutrients predicted for future oceanic ecosystems. Here we show that the model diatom, Thalassiosira pseudonana, when grown at different temperatures (20 or 24 degrees C), pCO(2) (400 or 1000 mu atm), and nitrate concentrations (2.5 or102.5 mu moll(1)), displayed contrasting performance in its physiology. Elevated pCO(2) (and hence seawater acidification) under the nitrate-limited conditions led to decreases in specific growth rate, cell size, pigment content, photochemical quantum yield of PSII, and photosynthetic carbon fixation. Furthermore, increasing the temperature exacerbated the negative effects of the seawater acidification associated with elevated pCO(2) on specific growth rate and chlorophyll content under the N-limited conditions These results imply that a reduced upward transport of nutrients due to enhanced stratification associated with ocean warming might act synergistically to reduce growth and carbon fixation by diatoms under progressive ocean acidification, with important ramifications for ocean productivity and the strength of the biological CO2 pump.","2018-07","2025-03-12 17:12:31","2025-03-12 17:12:31","","1451-1464","","4","75","","","","","","","","","","","","","","WOS:000439700800022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ME5P8GN","journalArticle","2023","Miller, SM; Herdean, A; Gupta, V; Signal, B; Abbriano, RM; Ralph, PJ; Pernice, M","Differential gene expression in a subpopulation of Phaeodactylum tricornutum with enhanced growth and carotenoid production after FACS-mediated selection","JOURNAL OF APPLIED PHYCOLOGY","","0921-8971","10.1007/s10811-023-03102-z","","Fluorescence-Activated Cell Sorting (FACS) is a powerful method with many applications in microalgal research, especially for screening and selection of cells with improved phenotypes. However, the technology requires review of gene expression changes responsible for enhanced phenotypes in sorted populations. Phaeodactylum tricornutum cells were sorted using FACS with excitation/emission parameters targeted to favouring the industrially-relevant carotenoid fucoxanthin. The resulting cultures showed significantly higher growth rate (1.10 x), biomass (1.30 x), chlorophyll a levels (1.22 x) and fucoxanthin content (1.28 x) relative to the wild-type strain. RNA-seq was used to elucidate the underlying molecular-level regulatory changes associated with these traits and represents the first study do so on FACS-sorted microalgal cultures. Transcriptome analysis corroborated evidence of increased chlorophyll a and fucoxanthin, showing enrichment for the genes/pathways for tetrapyrrole biosynthesis and for suites of genes directly related to photosynthesis. Only three genes were upregulated in the MEP (non-mevalonate) pathway to carotenoid biosynthesis pathway, suggesting either a strong influence of IDI, CRTISO5 and ZEP1 on fucoxanthin biosynthesis or a post-transcriptional or post-translational mechanism for the observed increase in fucoxanthin content.","2023-10-07","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","","","","","","","","","","","","","","","","WOS:001095227100001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VMLXSH9U","journalArticle","2015","Lauritano, C; Orefice, I; Procaccini, G; Romano, G; Ianora, A","Key genes as stress indicators in the ubiquitous diatom Skeletonema marinoi","BMC GENOMICS","","1471-2164","10.1186/s12864-015-1574-5","","Background: The dense phytoplankton blooms that characterize productive regions and seasons in the oceans are dominated, from high to low latitudes and from coast line to open ocean, by comparatively few, often cosmopolitan species of diatoms. These key dominant species may undergo dramatic changes due to global climate change. Results: In order to identify molecular stress-indicators for the ubiquitous diatom species Skeletonema marinoi, we tested stress-related genes in different environmental conditions (i.e. nutrient starvation/depletion, CO2-enrichment and combined effects of these stressors) using RT-qPCR. The data show that these stressors impact algal growth rate, inducing early aging and profound changes in expression levels of the genes of interest. Conclusions: Most analyzed genes (e.g. antioxidant-related and aldehyde dehydrogenases) were strongly down-regulated which may indicate a strategy to avoid unnecessary over-investment in their respective proteins. By contrast, key genes were activated (e.g. HSPs, GOX) which may allow the diatom species to better cope with adverse conditions. We propose the use of this panel of genes as early bio-indicators of environmental stress factors in a changing ocean.","2015-05-28","2025-03-12 17:12:31","2025-03-12 17:12:31","","","","","16","","","","","","","","","","","","","","WOS:000355146100003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2W4634PU","journalArticle","2016","Li, JL; Sun, XX","Effects of different phosphorus concentrations and N/P ratios on the growth and photosynthetic characteristics of Skeletonema costatum and Prorocentrum donghaiense","CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY","","0254-4059","10.1007/s00343-016-5169-z","","The effects of different phosphorus (P) concentrations (0.36, 3.6, and 36 mu mol/L corresponding to low-, middle-, and high-P concentration groups, respectively) and nitrogen (N)/P ratios on the growth and photosynthetic characteristics of Skeletonema costatum and Prorocentrum donghaiense were studied. For both species, the high-P (HP) concentration group showed the greatest algal density and highest specific growth rate. Changes in the maximum efficiency of photosystem II (F (v) /F (m) ) were monitored under the various P and N/P conditions. The largest decrease in F (v) /F (m) was in the low-P (LP) group in S. costatum and in the HP group in P. donghaiense. There were high rapid light curves and photochemical quantum yields (I broken vertical bar (PSII)) for S. costatum in the HP group, while the actual photosynthetic capacity was higher in P. donghaiense than in S. costatum in the MP group. Under eutrophic but relatively P-restricted conditions, P. donghaiense had higher photosynthetic activity and potential, which could cause this dinoflagellate to increasingly dominate the phytoplankton community in these conditions. Under the same P concentration and N/P ratio, P. donghaiense had a larger relative maximum rate of electron transport and higher I broken vertical bar (PS II) values than those of S. costatum. These differences between P. donghaiense and S. costatum may explain the interaction and succession patterns of these two species in the Changjiang (Yangtze) River estuary from a photosynthesis perspective.","2016-11","2025-03-12 17:12:31","2025-03-12 17:12:31","","1158-1172","","6","34","","","","","","","","","","","","","","WOS:000382885200002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PU7VJZG5","journalArticle","2021","Baker, KG; Geider, RJ","Phytoplankton mortality in a changing thermal seascape","GLOBAL CHANGE BIOLOGY","","1354-1013","10.1111/gcb.15772","","Predicting spatiotemporal distributions of phytoplankton biomass and community composition heavily relies on experimental studies that document how environmental conditions influence population growth rates. In unicellular phytoplankton, the net population growth rate is the difference between the cell division rate and the death rate. Along with predation and disease, phytoplankton mortality arises from abiotic stress. Although the effect of temperature on the net population growth rate is well understood, studies examining thermally induced death rates in phytoplankton are scarce. We investigated how cell division and death rates of the diatom Phaeodactylum tricornutum varied within its thermal tolerance limits (thermal niche), and at temperatures just above its upper thermal tolerance limit. We show that death rates were largely independent of temperature when P. tricornutum was grown within its thermal niche, but increased significantly at temperatures that approached or exceeded its upper thermal tolerance limit. Furthermore, the sensitivity of mortality increased with the duration of exposure to heat stress and was affected by the pre-acclimation temperature. Heat waves can be expected to significantly affect phytoplankton mortality episodically. The increasing frequency of heat waves accompanying global warming can be expected to drive changes in phytoplankton community structure due to interspecific variability of thermal niches with potential implications for food web dynamics and biogeochemical cycles.","2021-10","2025-03-12 17:12:31","2025-03-12 17:12:31","","5253-5261","","20","27","","","","","","","","","","","","","","WOS:000671619200001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRBE759R","journalArticle","2011","Banerjee, S; Hew, WE; Khatoon, H; Shariff, M; Yusoff, FM","Growth and proximate composition of tropical marine Chaetoceros calcitrans and Nannochloropsis oculata cultured outdoors and under laboratory conditions","AFRICAN JOURNAL OF BIOTECHNOLOGY","","1684-5315","","","The growth and proximate composition of two marine microalgae, Chaetoceros calcitrans and Nannochloropsis oculata, cultured outdoors under shade (24 to 36 degrees C, 140 mu mol/m(2)/s) and laboratory conditions (environmental chamber, 23 degrees C for C. calcitrans and 20 degrees C for N. oculata, 150 mu mol/m(2)/s) were compared. Outdoor cultures of both C. calcitrans and N. oculata had significantly higher (p < 0.05) biomass, cell count, optical density and specific growth rate compared to the cultures grown under laboratory conditions. Lipid content was significantly higher in C. calcitrans grown outdoors, whereas, protein and carbohydrate composition did not show any significant differences (p > 0.05) between the outdoor and laboratory cultures. In the case of N. oculata, no significant differences (p > 0.05) were found in protein and lipid composition, but carbohydrate was significantly higher (p < 0.05) in the outdoor culture. In addition, the results showed that both C. calcitrans and N. oculata cultures grew faster outdoors, producing more biomass within a shorter period of time. This study illustrated that outdoor culture of microalgae was viable despite the fluctuating environmental conditions.","2011-02-21","2025-03-12 17:12:31","2025-03-12 17:12:31","","1375-1383","","8","10","","","","","","","","","","","","","","WOS:000288031900015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UU6ADDG2","journalArticle","2014","Fiori, E; Pistocchi, R","Skeletonema marinoi (Bacillariophyceae) sensitivity to herbicides and effects of temperature increase on cellular responses to terbuthylazine exposure","AQUATIC TOXICOLOGY","","0166-445X","10.1016/j.aquatox.2013.12.014","","The North East area of Italy is an intensively farmed area, where the use of herbicides has increased dramatically during the last years. Some of the most detected herbicides are triazine compounds, such as: simazine (SIM), terbuthylazine (TBA), its degradation product desethyl-terbuthylazine (D-TBA) and other herbicides, such as metolachlor (MET). In this paper, the sensitivity of the diatom Skeletonema marinoi to the most detected herbicides (TBA, D-TBA, SIM and MET) was preliminarily studied. All the pollutants tested significantly inhibited the diatom growth and photosynthetic efficiency (from the concentration of 15 mu g L-1) with the exception of TBA which had the strongest effects on S. marinoi starting from the concentration of 5 mu g L-1. Consequently, cellular physiological responses to TBA exposure (1, 5, 10, 20 and 30 mu g L-1) were further studied at increasing temperature conditions (15,20 and 25 degrees C). Inhibition of growth rate and photosynthetic efficiency was observed earlier and determined by lower TBA levels than those affecting cell growth. These responses were significantly enhanced at increasing temperature conditions when growth rates were higher than those measured at 15 degrees C. Carbon cell content increased in the cultures exposed to high concentrations of TBA (from 20 mu g L-1) compared to the controls, especially at high temperatures. Cell chlorophyll significantly increased from the added concentration of 10 mu g L-1 of TBA at all the temperatures and, as a consequence, also the Chl:C ratio significantly increased. The C:N ratio followed the pattern of nitrate uptake and was characterized, at all the temperatures, by low values during the lag phase in cultures with 20 and 30 mu g L-1 of TBA; in these conditions, in fact, the nutrient in the medium was exhausted later then in the controls. Only cultures exposed to 30 mu g L-1 of TBA at 25 degrees C, which stopped to take up nutrients earlier and could not increase chlorophyll levels, did not display any growth capacity. This study shows that S. marinoi is affected by TBA concentrations lower than those affecting some harmful flagellate species frequently observed in the Adriatic Sea. Thus, it raises the question of the combined effects of herbicides pollution and high temperature pressures on phytoplankton composition. (C) 2013 Elsevier B.V. All rights reserved.","2014-02","2025-03-12 17:12:31","2025-03-12 17:12:31","","112-120","","","147","","","","","","","","","","","","","","WOS:000331856600014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLNERXRR","journalArticle","2011","Boelen, P; de Poll, WHV; van der Strate, HJ; Neven, IA; Beardall, J; Buma, AGJ","Neither elevated nor reduced CO2 affects the photophysiological performance of the marine Antarctic diatom Chaetoceros brevis","JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY","","0022-0981","10.1016/j.jembe.2011.06.012","","Enhanced or reduced pCO(2) (partial pressure of CO2) may affect the photosynthetic performance of marine microalgae since changes in pCO(2) can influence the activity of carbon concentrating mechanisms, modulate cellular RuBisCO levels or alter carbon uptake efficiency. In the present study we compared the photophysiology of the Antarctic diatom Chaetoceros brevis at two pCO(2) extremes: 750 ppmv (2x ambient) and 190 ppmv (0.5x ambient) CO2. Cultures were acclimated to four irradiance regimes: two regimes simulating deep or shallow vertical mixing, and two regimes mimicking limiting and saturating stable water column conditions. Then, growth rate, pigmentation, RuBisCO large subunit expression. RuBisCO activity, photosynthesis vs irradiance curves, effective quantum yield of PSII (F-v/F-m), and POC were measured. The four irradiance regimes induced a suite of photophysiological responses, ranging from low light acclimation to efficient photoprotection. Growth was reduced under the low constant and the deep mixing regime, compared to the shallow mixing and the stable saturating regime. Low stable irradiance resulted in higher light harvesting pigment concentrations, lower RuBisCO activity and a lower light saturation point (E-k) compared to the other irradiance regimes. Highest RuBisCO activity as well as P-max levels was measured in the shallow mixing regime, which received the highest total daily light dose. Photoprotection by xanthophyll cycling was observed under all irradiance regimes except the low stable irradiance regime, and xanthophyll cycle pool sizes were higher under the dynamic irradiance regimes. For the fluctuating irradiance regimes. E-v/E-m was hardly affected by previous excess irradiance exposure, suggesting minimal PSII damage. No significant differences between the two pCO(2) levels were found, with respect to growth, pigment content and composition, photosynthesis, photoprotection and RuBisCO activity, for all four irradiance regimes. Thus, within the range tested, pCO(2) does not significantly affect the photophysiological performance of C. brevis. (C) 2011 Elsevier B.V. All rights reserved.","2011-09-30","2025-03-12 17:12:31","2025-03-12 17:12:31","","38-45","","1-2","406","","","","","","","","","","","","","","WOS:000294105200006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAU2WJW6","journalArticle","2012","Spielmeyer, A; Pohnert, G","Influence of temperature and elevated carbon dioxide on the production of dimethylsulfoniopropionate and glycine betaine by marine phytoplankton","MARINE ENVIRONMENTAL RESEARCH","","0141-1136","10.1016/j.marenvres.2011.11.002","","The sulfur metabolite dimethylsulfoniopropionate (DMSP) is the most important precursor of the climate relevant metabolite dimethylsulfide (DMS). It has thus gained interest in the context of climate change and several studies investigated the influence of elevated temperature and/or CO2 on DMSP in complex plankton communities. However, only little information about changes in response to these factors in single species is available. Therefore, we analyzed DMSP in different phytoplankton cultures (Thalassiosira pseudonana, Phaeodactylum tricornutum, Emiliania huxleyi) under the influence of increased temperature by 6 degrees C and elevated CO2 to 790 ppmv. In addition, we addressed glycine betaine (GBT) that fulfills a similar function as osmolyte like DMSP. In all cultures GBT concentrations increased at higher temperature and decreased at elevated CO2. In contrast, diatoms and prymnesiophytes revealed opposite trends for DMSP. In diatoms increased CO2 and temperature led to decreased DMSP concentrations, while rather elevated levels of this metabolite under the influence of these parameters were observed for E. huxleyi. (C) 2011 Elsevier Ltd. All rights reserved.","2012-02","2025-03-12 17:12:31","2025-03-12 17:12:31","","62-69","","","73","","","","","","","","","","","","","","WOS:000300818900008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
