"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7LIWXE4Q","journalArticle","2022","Basu, S; Mackey, KRM","Effect of Rising Temperature and Carbon Dioxide on the Growth, Photophysiology, and Elemental Ratios of Marine Synechococcus: A Multistressor Approach","SUSTAINABILITY","","2071-1050","10.3390/su14159508","","Marine picocyanobacteria belonging to the genus Synechococcus are one of the most abundant photosynthetic organisms on Earth. They are often exposed to large fluctuations in temperature and CO2 concentrations in the ocean, which are expected to further change in the coming decades due to ocean acidification and warming resulting from rising atmospheric CO2 levels. To decipher the effect of changing temperature and CO2 levels on Synechococcus, six Synechococcus strains previously isolated from various coastal and open ocean sites were exposed to a matrix of three different temperatures (22 degrees C, 24 degrees C and 26 degrees C) and CO2 levels (400 ppm, 600 ppm and 800 ppm). Thereafter, the specific growth rates, photophysiological parameters (sigma(PSII) and F-v/F-m), C/N (mol/mol) ratios and the nitrogen stable isotopic composition (delta N-15 (parts per thousand)) of the strains were measured. Temperature was found to be a stronger driver of the changes in specific growth rates and photophysiology in the Synechococcus strains. Carbon-concentrating mechanisms (CCM) operational in these strains that shield the photosynthetic machinery from directly sensing ambient changes in CO2 possibly played a major role in causing minimal changes in the specific growth rates under the varying CO2 levels.","2022-08","2025-03-12 19:31:39","2025-03-12 19:31:39","","","","15","14","","","","","","","","","","","","","","WOS:000838912800001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5H6WX2K","journalArticle","2022","Ferrieux, M; Dufour, L; Dore, H; Ratin, M; Gueneugues, A; Chasselin, L; Marie, D; Rigaut-Jalabert, F; Le Gall, F; Sciandra, T; Monier, G; Hoebeke, M; Corre, E; Xia, XM; Liu, HB; Scanlan, DJ; Partensky, F; Garczarek, L","Comparative Thermophysiology of Marine Synechococcus CRD1 Strains Isolated From Different Thermal Niches in Iron-Depleted Areas","FRONTIERS IN MICROBIOLOGY","","1664-302X","10.3389/fmicb.2022.893413","","Marine Synechococcus cyanobacteria are ubiquitous in the ocean, a feature likely related to their extensive genetic diversity. Amongst the major lineages, clades I and IV preferentially thrive in temperate and cold, nutrient-rich waters, whilst clades II and III prefer warm, nitrogen or phosphorus-depleted waters. The existence of such cold (I/IV) and warm (II/III) thermotypes is corroborated by physiological characterization of representative strains. A fifth clade, CRD1, was recently shown to dominate the Synechococcus community in iron-depleted areas of the world ocean and to encompass three distinct ecologically significant taxonomic units (ESTUs CRD1A-C) occupying different thermal niches, suggesting that distinct thermotypes could also occur within this clade. Here, using comparative thermophysiology of strains representative of these three CRD1 ESTUs we show that the CRD1A strain MITS9220 is a warm thermotype, the CRD1B strain BIOS-U3-1 a cold temperate thermotype, and the CRD1C strain BIOS-E4-1 a warm temperate stenotherm. Curiously, the CRD1B thermotype lacks traits and/or genomic features typical of cold thermotypes. In contrast, we found specific physiological traits of the CRD1 strains compared to their clade I, II, III, and IV counterparts, including a lower growth rate and photosystem II maximal quantum yield at most temperatures and a higher turnover rate of the D1 protein. Together, our data suggests that the CRD1 clade prioritizes adaptation to low-iron conditions over temperature adaptation, even though the occurrence of several CRD1 thermotypes likely explains why the CRD1 clade as a whole occupies most iron-limited waters.","2022-05-09","2025-03-12 19:31:39","2025-03-12 19:31:39","","","","","13","","","","","","","","","","","","","","WOS:000803903300001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTIRPNFY","journalArticle","2022","Fernandez-Figueroa, EG; Wilson, AE","Local adaptation mediates direct and indirect effects of multiple stressors on consumer fitness","OECOLOGIA","","0029-8549","10.1007/s00442-022-05118-7","","Anthropogenic impacts are expected to increase the co-occurrence of stressors that can fundamentally alter ecosystem structure and function. To cope with stress, many organisms locally adapt, but how such adaptations affect the ability of an organism to manage co-occurring stressors is not well understood. In aquatic ecosystems, elevated temperatures and harmful algal blooms are common co-stressors. To better understand the role and potential trade-offs of local adaptations for mitigating the effects of stressors, Daphnia pulicaria genotypes that varied in their ability to consume toxic cyanobacteria prey (i.e., three tolerant and three sensitive) were exposed to five diets that included combinations of toxic cyanobacteria, Microcystis aeruginosa, and a green alga, Ankistrodesmus falcatus, under two temperatures (20 degrees C vs. 28 degrees C). A path analysis was conducted to understand how local adaptations affect energy allocation to intermediate life history traits (i.e., somatic growth, fecundity, survival) that maximize Daphnia fitness (i.e., population growth rate). Results from the 10-day study show that tolerant Daphnia genotypes had higher fitness than sensitive genotypes regardless of diet or temperature treatment, suggesting toxic cyanobacteria tolerance did not cause a decrease in fitness in the absence of cyanobacteria or under elevated temperatures. Results from the path analysis demonstrated that toxic cyanobacteria had a stronger effect on life history traits than temperature and that population growth rate was mainly constrained by reduced fecundity. These findings suggest that local adaptations to toxic cyanobacteria and elevated temperatures are synergistic, leading to higher survivorship of cyanobacteria-tolerant genotypes during summer cyanobacterial bloom events.","2022-02","2025-03-12 19:31:39","2025-03-12 19:31:39","","483-492","","2","198","","","","","","","","","","","","","","WOS:000751182600001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94NQF4R4","journalArticle","2016","Visser, PM; Verspagen, JMH; Sandrini, G; Stal, LJ; Matthijs, HCP; Davis, TW; Paerl, HW; Huisman, J","How rising CO2 and global warming may stimulate harmful cyanobacterial blooms","HARMFUL ALGAE","","1568-9883","10.1016/j.hal.2015.12.006","","Climate change is likely to stimulate the development of harmful cyanobacterial blooms in eutrophic waters, with negative consequences for water quality of many lakes, reservoirs and brackish ecosystems across the globe. In addition to effects of temperature and eutrophication, recent research has shed new light on the possible implications of rising atmospheric CO2 concentrations. Depletion of dissolved CO2 by dense cyanobacterial blooms creates a concentration gradient across the air-water interface. A steeper gradient at elevated atmospheric CO2 concentrations will lead to a greater influx of CO2, which can be intercepted by surface-dwelling blooms, thus intensifying cyanobacterial blooms in eutrophic waters. Bloom-forming cyanobacteria display an unexpected diversity in CO2 responses, because different strains combine their uptake systems for CO2 and bicarbonate in different ways. The genetic composition of cyanobacterial blooms may therefore shift. In particular, strains with high-flux carbon uptake systems may benefit from the anticipated rise in inorganic carbon availability. Increasing temperatures also stimulate cyanobacterial growth. Many bloom-forming cyanobacteria and also green algae have temperature optima above 25 degrees C, often exceeding the temperature optima of diatoms and dinoflagellates. Analysis of published data suggests that the temperature dependence of the growth rate of cyanobacteria exceeds that of green algae. Indirect effects of elevated temperature, like an earlier onset and longer duration of thermal stratification, may also shift the competitive balance in favor of buoyant cyanobacteria while eukaryotic algae are impaired by higher sedimentation losses. Furthermore, cyanobacteria differ from eukaryotic algae in that they can fix dinitrogen, and new insights show that the nitrogen-fixation activity of heterocystous cyanobacteria can be strongly stimulated at elevated temperatures. Models and lake studies indicate that the response of cyanobacterial growth to rising CO2 concentrations and elevated temperatures can be suppressed by nutrient limitation. The greatest response of cyanobacterial blooms to climate change is therefore expected to occur in eutrophic and hypertrophic lakes. (C) 2015 Elsevier B.V. All rights reserved.","2016-04","2025-03-12 19:31:39","2025-03-12 19:31:39","","145-159","","","54","","","","","","","","","","","","","","WOS:000377319600011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTED8UQ5","journalArticle","2017","Heng, PL; Lim, JH; Lee, CW","Synechococcus production and grazing loss rates in nearshore tropical waters","ENVIRONMENTAL MONITORING AND ASSESSMENT","","0167-6369","10.1007/s10661-017-5838-1","","Temporal variation of Synechococcus, its production (mu) and grazing loss (g) rates were studied for 2 years at nearshore stations, i.e. Port Dickson and Port Klang along the Straits of Malacca. Synechococcus abundance at Port Dickson (0.3-2.3 x 10(5) cell ml(-1)) was always higher than at Port Klang (0.3-7.1 x 10(4) cell ml(-1)) (p < 0.001). mu ranged up to 0.98 day(-1) (0.51 +/- 0.29 day(-1)), while g ranged from 0.02 to 0.31 day(-1) (0.15 +/- 0.07 day(-1)) at Port Klang. At Port Dickson, mu and g averaged 0.47 +/- 0.13 day(-1) (0.29-0.82 day(-1)) and 0.31 +/- 0.14 day(-1) (0.13-0.63 day(-1)), respectively. Synechococcus abundance did not correlate with temperature (p > 0.25), but nutrient and light availability were important factors for their distribution. The relationship was modelled as log Synechococcus = 0.37Secchi -0.01DIN + 4.52 where light availability (as Secchi disc depth) was a more important determinant. From a two-factorial experiment, nutrients were not significant for Synechococcus growth as in situ nutrient concentrations exceeded the threshold for saturated growth. However, light availability was important and elevated Synechococcus growth rates especially at Port Dickson (F = 5.94, p < 0.05). As for grazing loss rates, they were independent of either nutrients or light intensity (p > 0.30). In nearshore tropical waters, an estimated 69 % of Synechococcus production could be grazed.","2017-03","2025-03-12 19:31:39","2025-03-12 19:31:39","","","","3","189","","","","","","","","","","","","","","WOS:000395000800024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2ZKE327","journalArticle","2009","Lin, YC; Tsai, AY; Chiang, KP","Trophic Coupling between Synechococcus and Pigmented Nanoflagellates in the Coastal Waters of Taiwan, Western Subtropical Pacific","JOURNAL OF OCEANOGRAPHY","","0916-8370","","","In our attempt to characterize the interaction of trophic coupling between Synechococcus and pigmented nanoflagellates (PNFs), successive size-fraction experiments were performed at a coastal station on the northeast coast of Taiwan from June, 2005 to January, 2006. By estimating the growth rate and grazing rate of Synechococcus in the presence of nanoflagellates of different sizes, we truncated the food web by removing organisms with different body sizes (<2 mu m, <5 mu m, <10 mu m, and <20 mu m). The growth rates of Synechococcus ranged from -0.016 to 0.051 h(-1) during the experimental period, suggesting that temperature was a primary mechanism controlling Synechococcus growth. In addition to size and relative biomass of pigmented nanoflagellates and Synechococcus, it is suggested that community structures played an important role in trophic link. Furthermore, we conclude that the trophic cascading effect in the northeast coast of Taiwan includes: 1) high grazing rates at night in the warm season; 2) the Synechococcus biomass generally exceeds the grazing threshold (6 x 10(4) cells mL(-1)); and 3) the biomass ratio of <5 mu m PNFs to >5 mu m PNFs should be 1:1 to 2:1.","2009-12","2025-03-12 19:31:39","2025-03-12 19:31:39","","781-789","","6","65","","","","","","","","","","","","","","WOS:000271262000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH2PWK4J","journalArticle","2021","Wu, SJ; Mi, TZ; Zhen, Y; Yu, KQ; Wang, FW; Yu, ZG","A Rise in ROS and EPS Production: New Insights into the Trichodesmium erythraeum Response to Ocean Acidification","JOURNAL OF PHYCOLOGY","","0022-3646","10.1111/jpy.13075","","The diazotrophic cyanobacterium Trichodesmium is thought to be a major contributor to the new N in parts of the oligotrophic, subtropical, and tropical oceans. In this study, physiological and biochemical methods and transcriptome sequencing were used to investigate the influences of ocean acidification (OA) on Trichodesmium erythraeum (T. erythraeum). We presented evidence that OA caused by CO2 slowed the growth rate and physiological activity of T. erythraeum. OA led to reduced development of proportion of the vegetative cells into diazocytes which included up-regulated genes of nitrogen fixation. Reactive oxygen species (ROS) accumulation was increased due to the disruption of photosynthetic electron transport and decrease in antioxidant enzyme activities under acidified conditions. This study showed that OA increased the amounts of (exopolysaccharides) EPS in T. erythraeum, and the key genes of ribose-5-phosphate (R5P) and glycosyltransferases (Tery_3818) were up-regulated. These results provide new insight into how ROS and EPS of T. erythraeum increase in an acidified future ocean to cope with OA-imposed stress.","2021-02","2025-03-12 19:31:39","2025-03-12 19:31:39","","172-182","","1","57","","","","","","","","","","","","","","WOS:000590670500001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WVH9GUC6","journalArticle","1996","Nedbal, L; Tichy, V; Xiong, FH; Grobbelaar, JU","Microscopic green algae and cyanobacteria in high-frequency intermittent light","JOURNAL OF APPLIED PHYCOLOGY","","0921-8971","10.1007/BF02178575","","The effects of fluctuations in the irradiance on Scenedesmus quadricauda, Chlorella vulgaris and Synechococcus elongatus were studied in dilute cultures using arrays of red light emitting diodes. The growth rate and the rate of photoinhibition were compared using intermittent and equivalent continuous light regimes in small-size (30 ml) bioreactors. The CO2 dependent photosynthetic oxygen evolution rates in the intermittent and continuous light regimes were compared for different light/dark ratios and different mean irradiances. The kinetics of the electron transfer reactions were investigated using a double-modulation fluorometer. The rates of photosynthetic oxygen evolution normalized to equal mean irradiance were lower or equal in the intermittent light compared to the maximum rate found in the equivalent optimal continuous light regime. In contrast, the growth rates in the intermittent light can be higher than the growth rate in the equivalent continuous light. Photoinhibition is presented as an example of a physiological process affecting the growth rate that occurs at different rates in the intermittent and equivalent continuous lights. The difference in the dynamics of the redox state of the plastoquinone pool is proposed to be responsible for the low photoinhibition rates observed in the intermittent light.","1996","2025-03-12 19:31:39","2025-03-12 19:31:39","","325-333","","4-5","8","","","","","","","","","","","","","","WOS:A1996WP39700008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWLGII5T","journalArticle","2013","Amacher, J; Neuer, S; Lomas, M","DNA-based molecular fingerprinting of eukaryotic protists and cyanobacteria contributing to sinking particle flux at the Bermuda Atlantic time-series study","DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY","","0967-0645","10.1016/j.dsr2.2013.01.001","","We used denaturing gradient gel electrophoresis (DGGE) to examine the protist and cyanobacterial communities in the euphotic zone (0-120 m) and in corresponding 150 m particle interceptor traps at the Bermuda Atlantic Time-series Study (BATS) in a two-year monthly time-series from May 2008 to April 2010. Dinoflagellates were the most commonly detected taxa in both water column and trap samples throughout the time series. Diatom sequences were found only eight times in the water column, and only four times in trap material. Small-sized eukaryotic taxa, including the prasinophyte genera Ostreococcus, Micromonas, and Bathycoccus, were present in trap samples, as were the cyanobacteria Prochlorococcus and Synechococcus. Synechococcus was usually overrepresented in trap material, whereas Prochlorococcus was underrepresented compared to the water column. Both seasonal and temporal variability affected patterns of ribosomal DNA found in sediment traps. The two years of this study were quite different hydrographically, with higher storm activity and the passing of a cyclonic eddy causing unusually deep mixing in winter 2010. This was reflected in the DGGE fingerprints of the water column, which showed greater phylotype richness of eukaryotes and a lesser richness of cyanobacteria in winter of 2010 compared with the winter of 2009. Increases in eukaryotic richness could be traced to increased diversity of prasinophytes and prymnesiophytes. The decrease in cyanobacterial richness was in turn reflected in the trap composition, but the increase in eukaryotes was not, indicating a disproportionate contribution of certain taxa to sinking particle flux. (C) 2013 Elsevier Ltd. All rights reserved.","2013-09","2025-03-12 19:31:39","2025-03-12 19:31:39","","71-83","","","93","","","","","","","","","","","","","","WOS:000323189200006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCVZL6QX","journalArticle","2024","Marañón, E; Fernández-González, C; Tarran, GA","Effect of temperature, nutrients and growth rate on picophytoplankton cell size across the Atlantic Ocean","SCIENTIFIC REPORTS","","2045-2322","10.1038/s41598-024-78951-w","","The cell size of picophytoplankton populations affects their ecology and biogeochemical role, but how different environmental drivers control its variability is still not well understood. To gain insight into the role of temperature and nutrient availability as determinants of picophytoplankton population mean cell size, we carried out five microcosm experiments across the Atlantic Ocean (45 degrees N-27 degrees S) in which surface plankton assemblages were incubated under all combinations of three temperatures (in situ, 3 degrees C cooling and 3 degrees C warming) and two nutrient levels (unamended and addition of nitrogen and phosphorus). The overall range of variability in cell volume was 5-fold for Prochlorococcus, 8-fold for Synechococcus and 6-fold for the picoeukaryotes. We observed, in all the treatments and in the control, a consistent trend toward larger mean cell sizes over time for both Prochlorococcus and Synechococcus, which was likely the result of sample confinement. Changes in temperature and nutrient status alone did not cause clear changes in cell size, relative to the control, but the combination of warming and nutrient addition resulted in an increase in Prochlorococcus and Synechococcus cell size. The largest increases in cell volume were associated with slow or negative population net growth rates. Our results emphasize the importance of considering changes in biovolume to obtain accurate estimates of picophytoplankton biomass and suggest that the inverse relationship between growth rate and population mean cell size may be a general pattern in marine phytoplankton.","2024-11-14","2025-03-12 19:31:39","2025-03-12 19:31:39","","","","1","14","","","","","","","","","","","","","","WOS:001355811200004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8H68VTJ","journalArticle","2023","Kling, JD; Lee, MD; Walworth, NG; Webb, EA; Coelho, JT; Wilburn, P; Anderson, SI; Zhou, QQ; Wang, CG; Phan, MD; Fu, FX; Kremer, CT; Litchman, E; Rynearson, TA; Hutchins, DA","Dual thermal ecotypes coexist within a nearly genetically identical population of the unicellular marine cyanobacterium Synechococcus","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","","0027-8424","10.1073/pnas.2315701120","","The extent and ecological significance of intraspecific functional diversity within marine microbial populations is still poorly understood, and it remains unclear if such strain-level microdiversity will affect fitness and persistence in a rapidly changing ocean environment. In this study, we cultured 11 sympatric strains of the ubiquitous marine picocyanobacterium Synechococcus isolated from a Narragansett Bay (RI) phytoplank-ton community thermal selection experiment. Thermal performance curves revealed selection at cool and warm temperatures had subdivided the initial population into thermotypes with pronounced differences in maximum growth temperatures. Curiously, the genomes of all 11 isolates were almost identical (average nucleotide identities of >99.99%, with >99% of the genome aligning) and no differences in gene content or sin-gle nucleotide variants were associated with either cool or warm temperature phenotypes. Despite a very high level of genomic similarity, sequenced epigenomes for two strains showed differences in methylation on genes associated with photosynthesis. These corresponded to measured differences in photophysiology, suggesting a potential pathway for future mechanistic research into thermal microdiversity. Our study demonstrates that present-day marine microbial populations can harbor cryptic but environmentally relevant thermotypes which may increase their resilience to future rising temperatures.","2023-11-21","2025-03-12 19:31:39","2025-03-12 19:31:39","","","","47","120","","","","","","","","","","","","","","WOS:001230333500007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FT7CIECF","journalArticle","2022","Laws, EA; McClellan, SA","INTERACTIVE EFFECTS OF CO2, TEMPERATURE, IRRADIANCE, AND NUTRIENT LIMITATION ON THE GROWTH AND PHYSIOLOGY OF THE MARINE CYANOBACTERIUM SYNECHOCOCCUS (CYANOPHYCEAE)","JOURNAL OF PHYCOLOGY","","1529-8817","10.1111/jpy.13278","","The marine cyanobacterium Synechococcus elongatus was grown in a continuous culture system to study the interactive effects of temperature, irradiance, nutrient limitation, and the partial pressure of CO2 (pCO2) on its growth and physiological characteristics. Cells were grown on a 14:10 h light:dark cycle at all combinations of low and high irradiance (50 and 300 itmol photons . m(-2 ). s(-1), respectively), low and high pCO(2) (400 and 1000 ppmv, respectively), nutrient limitation (nitratelimited and nutrient-replete conditions), and temperatures of 20-45 degrees C in 5 degrees C increments. The maximum growth rate was similar to 4.5 . d(-1) at 30-35 degrees C. Under nutrient-replete conditions, growth rates at most temperatures and irradiances were about 8% slower at a pCO(2) of 1000 ppmv versus 400 ppmv. The single exception was 45 degrees C and high irradiance. Under those conditions, growth rates were similar to 45% higher at 1000 ppmv. Cellular carbon:nitrogen ratios were independent of temperature at a fixed relative growth rate but higher at high irradiance than at low irradiance. Initial slopes of photosynthesis-irradiance curves were higher at all temperatures under nutrient-replete versus nitrate-limited conditions; they were similar at all temperatures under high and low irradiance, except at 20 degrees C, when they were suppressed at high irradiance. A model of phytoplankton growth in which cellular carbon was allocated to structure, storage, or the light or dark reactions of photosynthesis accounted for the general patterns of cell composition and growth rate. Allocation of carbon to the light reactions of photosynthesis was consistently higher at low versus high light and under nutrient-replete versus nitrate-limited conditions.","2022-10","2025-03-12 19:31:39","2025-03-12 19:31:39","","703-718","","5","58","","","","","","","","","","","","","","WOS:000836254200001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PKCXXI9M","journalArticle","2020","Yi, XQ; Fu, FX; Hutchins, DA; Gao, KS","Light availability modulates the effects of warming in a marine N2 fixer","BIOGEOSCIENCES","","1726-4170","10.5194/bg-17-1169-2020","","Trichodesmium species, as a group of photosynthetic N-2 fixers (diazotrophs), play an important role in the marine biogeochemical cycles of nitrogen and carbon, especially in oligotrophic waters. How ongoing ocean warming may interact with light availability to affect Trichodesmium is not yet clear. We grew Trichodesmium erythraeum IMS 101 at three temperature levels of 23, 27, and 31 degrees C under growth-limiting and growth-saturating light levels of 50 and 160 mu mol quanta m(-2) s(-1), respectively, for at least 10 generations and then measured physiological performance, including the specific growth rate, N-2 fixation rate, and photosynthesis. Light availability significantly modulated the growth response of Trichodesmium to temperature, with the specific growth rate peaking at similar to 27 degrees C under the light-saturating conditions, while growth of light-limited cultures was non-responsive across the tested temperatures (23, 27, and 31 degrees C). Short-term thermal responses for N-2 fixation indicated that both high growth temperature and light intensity increased the optimum temperature (T-opt) for N-2 fixation and decreased its susceptibility to supra-optimal temperatures (deactivation energy - E-h). Simultaneously, all light-limited cultures with low T-opt and high E-h were unable to sustain N-2 fixation during short-term exposure to high temperatures (33-34 degrees C) that are not lethal for the cells grown under light-saturating conditions. Our results imply that Trichodesmium spp. growing under low light levels while distributed deep in the euphotic zone or under cloudy weather conditions might be less sensitive to long-term temperature changes that occur on the timescale of multiple generations but are more susceptible to abrupt (less than one generation time span) temperature changes, such as those induced by cyclones and heat waves.","2020-02-28","2025-03-12 19:31:39","2025-03-12 19:31:39","","1169-1180","","4","17","","","","","","","","","","","","","","WOS:000518757100002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZVX4I5E","journalArticle","2020","Boatman, TG; Upton, GJG; Lawson, T; Geider, RJ","Projected expansion ofTrichodesmium's geographical distribution and increase in growth potential in response to climate change","GLOBAL CHANGE BIOLOGY","","1354-1013","10.1111/gcb.15324","","Estimates of marine N(2)fixation range from 52 to 73 Tg N/year, of which we calculate up to 84% is fromTrichodesmiumbased on previous measurements ofnifHgene abundance and our new model ofTrichodesmiumgrowth. Here, we assess the likely effects of four major climate change-related abiotic factors on the spatiotemporal distribution and growth potential ofTrichodesmiumfor the last glacial maximum (LGM), the present (2006-2015) and the end of this century (2100) by mapping our model ofTrichodesmiumgrowth onto inferred global surface ocean fields ofpCO(2), temperature, light and Fe. We conclude that growth rate was severely limited by lowpCO(2)at the LGM, that currentpCO(2)levels do not significantly limitTrichodesmiumgrowth and thus, the potential for enhanced growth from future increases in CO(2)is small. We also found that the area of the ocean where sea surface temperatures (SST) are withinTrichodesmium's thermal niche increased by 32% from the LGM to present, but further increases in SST due to continued global warming will reduce this area by 9%. However, the range reduction at the equator is likely to be offset by enhanced growth associated with expansion of regions with optimal or near optimal Fe and light availability. Between now and 2100, the ocean area of optimal SST and irradiance is projected to increase by 7%, and the ocean area of optimal SST, irradiance and iron is projected to increase by 173%. Given the major contribution of this keystone species to annual N(2)fixation and thus pelagic ecology, biogeochemistry and CO(2)sequestration, the projected increase in the geographical range for optimal growth could provide a negative feedback to increasing atmospheric CO(2)concentrations.","2020-11","2025-03-12 19:31:39","2025-03-12 19:31:39","","6445-6456","","11","26","","","","","","","","","","","","","","WOS:000571637600001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C6BRSE6X","journalArticle","2021","Conover, AE; Morando, M; Zhao, YM; Semones, J; Hutchins, DA; Webb, EA","Alphaproteobacteria facilitate Trichodesmium community trimethylamine utilization","ENVIRONMENTAL MICROBIOLOGY","","1462-2912","10.1111/1462-2920.15773","","In the surface waters of the warm oligotrophic ocean, filaments and aggregated colonies of the nitrogen (N)-fixing cyanobacterium Trichodesmium create microscale nutrient-rich oases. These hotspots fuel primary productivity and harbour a diverse consortium of heterotrophs. Interactions with associated microbiota can affect the physiology of Trichodesmium, often in ways that have been predicted to support its growth. Recently, it was found that trimethylamine (TMA), a globally abundant organic N compound, inhibits N-2 fixation in cultures of Trichodesmium without impairing growth rate, suggesting that Trichodesmium can use TMA as an alternate N source. In this study, N-15-TMA DNA stable isotope probing (SIP) of a Trichodesmium enrichment was employed to further investigate TMA metabolism and determine whether TMA-N is incorporated directly or secondarily via cross-feeding facilitated by microbial associates. Herein, we identify two members of the marine Roseobacter clade (MRC) of Alphaproteobacteria as the likely metabolizers of TMA and provide genomic evidence that they converted TMA into a more readily available form of N, e.g., ammonium (NH4+), which was subsequently used by Trichodesmium and the rest of the community. The results implicate microbiome-mediated carbon (C) and N transformations in modulating N-2 fixation and thus highlight the involvement of host-associated heterotrophs in global biogeochemical cycling.","2021-11","2025-03-12 19:31:39","2025-03-12 19:31:39","","6798-6810","","11","23","","","","","","","","","","","","","","WOS:000707128700001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RVZV4GY","journalArticle","2015","Eichner, M; Thoms, S; Kranz, SA; Rost, B","Cellular inorganic carbon fluxes in Trichodesmium: a combined approach using measurements and modelling","JOURNAL OF EXPERIMENTAL BOTANY","","0022-0957","10.1093/jxb/eru427","","To predict effects of climate change on phytoplankton, it is crucial to understand how their mechanisms for carbon acquisition respond to environmental conditions. Aiming to shed light on the responses of extra-and intracellular inorganic C (C-i) fluxes, the cyanobacterium Trichodesmium erythraeum IMS101 was grown with different nitrogen sources (N-2 vs NO3-) and pCO(2) levels (380 vs 1400 mu atm). Cellular C-i fluxes were assessed by combining membrane inlet mass spectrometry (MIMS), C-13 fractionation measurements, and modelling. Aside from a significant decrease in C-i affinity at elevated pCO(2) and changes in CO2 efflux with different N sources, extracellular C-i fluxes estimated by MIMS were largely unaffected by the treatments. C-13 fractionation during biomass production, however, increased with pCO(2), irrespective of the N source. Strong discrepancies were observed in CO2 leakage estimates obtained by MIMS and a C-13-based approach, which further increased under elevated pCO(2). These offsets could be explained by applying a model that comprises extracellular CO2 and HCO3- fluxes as well as internal C-i cycling around the carboxysome via the CO2 uptake facilitator NDH-1(4). Assuming unidirectional, kinetic fractionation between CO2 and HCO3- in the cytosol or enzymatic fractionation by NDH-1(4), both significantly improved the comparability of leakage estimates. Our results highlight the importance of internal C-i cycling for C-13 composition as well as cellular energy budgets of Trichodesmium, which ought to be considered in process studies on climate change effects.","2015-02","2025-03-12 19:31:39","2025-03-12 19:31:39","","749-759","","3","66","","","","","","","","","","","","","","WOS:000351662300012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
